发布日期,省,市,区,物资需求机构,捐赠地址,公告标题,N95口罩,医用外科口罩,一次性医用口罩,防护服,一次性医用帽,护目镜,防冲击眼罩,防护面罩,医用一次性乳胶手套,一次性手术衣,84消毒液,医用酒精,联系人/联系方式,来源网址,来源网站,是否政府网站
2020-01-28,江西省,抚州市,,抚州市东乡区慈善总会,抚州市东乡区慈善总会,东乡区人民政府,1,,,1,,1,,1,,,,,王武华:18296467890  李牡蓉:13870407197,"=HYPERLINK(""http://www.jxfzdx.gov.cn/news-show-52781.html"")",东乡区人民政府,是
2020-01-28,江西省,吉安市,泰和县,疫情防控应急指挥部,泰和县行政中心东附楼209室,泰和县人民政府网-泰和县社会各界捐赠接收工作公告,1,1,,1,1,1,,1,,,1,,周先生:13970457096  万女士:18879651982  刘先生:13879622819  金先生:18779685667,"=HYPERLINK(""http://www.jxth.gov.cn/news-show-45901.html"")",泰和县人民政府网,是
2020-01-28,江西省,南昌市,青云谱区,青云谱区慈善会,青云谱区慈善会,【捐赠】急需N95口罩、医用防护服！青云谱区接受社会爱心捐赠公告,1,1,1,1,,1,,1,,,1,1,吴琳:13672201122,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5677362"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
2020-01-28,江西省,,,江西省新型冠状病毒感染的肺炎疫情防控应急指挥部,江西省新型冠状病毒感染的肺炎疫情防控应急指挥部,"江西省新型冠状病毒感染的肺炎疫情防控应急指挥部公告 -
			南昌市人民政府",1,1,,1,1,1,,1,,,1,,室）:13970896018  士）:13755607793,"=HYPERLINK(""http://www.nc.gov.cn/ncszf/jrnc/202001/294af1c803004c91bc0e83441bd6fd90.shtml"")",南昌市人民政府,是
2020-01-28,江西省,,,江西省新型冠状病毒感染的肺炎疫情防控应急指挥部,江西省新型冠状病毒感染的肺炎疫情防控应急指挥部,江西省乐平市门户网站 通知公告 江西省新型冠状病毒感染的肺炎疫情防控应急指挥部 公 告,1,1,,1,1,1,,1,,,1,,）:13970896018  士）:13755607793,"=HYPERLINK(""http://www.lepingshi.gov.cn/art/2020/1/28/art_1604_64275.html"")",江西省乐平市门户网站,是
2020-01-28,江西省,,,江西省新型冠状病毒感染的肺炎疫情防控应急指挥部,江西省新型冠状病毒感染的肺炎疫情防控应急指挥部,江西省卫生健康委员会-江西省新型冠状病毒感染的肺炎疫情防控应急指挥部,1,1,,1,1,1,,1,,,1,,士）:13755607793,"=HYPERLINK(""http://www.jxwst.gov.cn/doc/2020/01/28/137760.shtml"")",江西省卫生健康委员会,是
2020-01-28,江苏省,镇江市,,镇江市民政局,hbydf027,镇江市民政局,1,,,1,,1,,1,,,,,赵渡海:18061180126  薛文婷:18652848291  汪亮:13627104336  骆钢强:13297963117,"=HYPERLINK(""http://mzj.zhenjiang.gov.cn/mzgk/tzgg/202001/t20200128_2173577.htm"")",镇江市民政局,是
2020-01-28,江苏省,连云港市,海州区,连云港市海州区红十字会,连云港市海州区秦东门大街28号海州区行政中心543B室,连云港市海州区红十字会接受爱心捐赠公告,1,1,1,1,,1,,1,,1,,,任思璇:13705133711  越:18036677909,"=HYPERLINK(""http://www.lyg.gov.cn/lyghzqrmzf/tzggg/content/ff4468ab-a89c-4749-9953-be19c181325f.html"")",连云港市人民政府,是
2020-01-28,江苏省,连云港市,,连云港市赣榆区红十字会,连云港市赣榆区青口镇黄海东路299号赣榆区行政中心东辅楼333室,连云港市赣榆区红十字会接受防控新型冠状病毒感染肺炎捐赠款物公告,1,1,,1,1,1,,1,,,1,,李培远:15950706698,"=HYPERLINK(""http://www.lyg.gov.cn/gyqzf/gsgg/content/ef96200d-92a8-4016-914d-5f16735d67d1.html"")",连云港市人民政府,是
2020-01-28,江苏省,泰州市,,泰州市慈善总会,hbshszh,泰州市民政局 公示公告 关于动员社会组织、慈善力量依法有序参与新型冠状病毒感染的肺炎疫情防控工作的公告,1,,,1,,1,,1,,,,,汪亮:13627104336  骆钢强:13297963117,"=HYPERLINK(""http://mzj.taizhou.gov.cn/art/2020/1/28/art_2538_2644689.html"")",泰州市民政局,是
2020-01-28,江苏省,扬州市,高邮市,高邮市人民医院,高邮市府前街116号，高邮市人民医院,高邮市人民医院接受社会捐赠公告,1,1,,1,,,,1,,,,,张老师:15895732400  陈老师:13905254113  汪老师:18952503997,"=HYPERLINK(""http://gaoyou.yangzhou.gov.cn/gaoyou/zwyw/202001/264c66e3653d4ab591dae72b2a1b778c.shtml"")",gaoyou.yangzhou.gov.cn,是
2020-01-28,江苏省,扬州市,高邮市,高邮市中医医院,高邮市屏淮路333号,高邮市中医医院接受社会捐赠公告,1,1,,1,,,,1,,,,,邵老师:15951050199  王老师:13390604306,"=HYPERLINK(""http://gaoyou.yangzhou.gov.cn/gaoyou/zwyw/202001/0a53c8bed7594eaf8bffab94a4401550.shtml"")",gaoyou.yangzhou.gov.cn,是
2020-01-28,江苏省,徐州市,,民盟徐州市委员会,民盟徐州市委员会,通知公告-中国民主同盟徐州市委员会,,,,,,,,,,,,,张静:13852228095,"=HYPERLINK(""http://www.xzmm.gov.cn/Item/Show.asp?m=1&d=3901"")",-中国民主同盟徐州市委员会,是
2020-01-28,江苏省,常州市,,疫情防控工作指挥部,疫情防控工作指挥部,【关注】常州市卫生健康系统接受社会捐赠的公告,1,1,,1,,1,,1,1,,,,王莹:13921031763  葛志娟:13961270202  刘素琴:13961116680  邵东:13961421110  胡振辉:13606145657  邵小亚:15961130839  黄扬:13861158075  季鹏程:13961457865  凌云志:13815071277  蒋雪峰:13401499868  蔡玲:13861227288  朱立:13775270776  陈军:13306112821  李欣:13776868153  王小红:13706119590  管芳芳:13775116462  徐倩:13861218019  毕丽军:18915895330  杭玉:15961402944  郭晓君:17301505665  章程:15161188051  张春梅:13915816845  沈通:15951234498  李志华:13961195484  毛辰虎:13912306556  汤一飞:17712790061  韩晓伟:13961156021  周晓静:13775100101  居敏华:13685227816  邰霜晴:13775062158  洑俊:13776856963  瞿发林:13961195670  蒋洁:13813662559,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5665865"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
2020-01-28,新疆维吾尔自治区,阿勒泰地区,哈巴河县,阿勒泰地红十字会,哈巴河县红十字会(老政府西楼310),阿勒泰地区红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告,1,1,,1,1,1,,1,1,,,,拉米亚:13345313531  张菡颖:13369065899  李剑:13139798999  楼:13779287332  马哈力:18167670252,"=HYPERLINK(""http://www.altxw.com/ggxx/system/2020/01/30/030048746.shtml"")",阿勒泰新闻网-阿勒泰新闻门户,否
2020-01-28,广西壮族自治区,南宁市,,南宁市第二人民医院,南宁市第二人民医院,速转发丨南宁市第二人民医院接受新型肺炎防控物资爱心捐赠公告,1,1,1,1,,1,1,1,,,,,黄思光:17777108691  胡鑫:13077772201,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5680676"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
2020-01-28,广东省,清远市,,清远市慈善总会,记录，请爱心人士划帐捐款后务必复印汇款回执，并在复印件上附写捐款人姓名、地址、邮编、联系人及电话后，传真到,清远市慈善总会关于接受防控新型冠状病毒感染的肺炎疫情社会捐赠的公告,,,,,,,,,,,,,苏雪琼:13727116156  潘桂莲:13500297263,"=HYPERLINK(""http://www.gdqy.gov.cn/xxgk/zzjg/zfjg/qysmzj/tzgg/content/post_986838.html"")",欢迎您光临清远市人民政府门户网站,是
2020-01-28,广东省,汕尾市,陆河县,陆河县人民医院,广东省汕尾市陆河县城人民南路九丫塘路口直入50米陆河县人民医院设备科,陆河县人民医院接受疫情防治物资爱心捐赠公告,1,1,,1,1,1,,1,,,,,0660-5514336,"=HYPERLINK(""http://www.luhe.gov.cn/luhe/zwgk/0806/content/mpost_570949.html"")",陆河县人民政府门户网站,是
2020-01-28,山西省,晋中市,榆次区,晋中市民政局,晋中市榆次区新华街199号建议用1920,关于动员慈善力量依法有序参与新型冠状病毒感染的肺炎疫情防控工作的公告_通知公告_新闻中心_晋中市政府门户网站,,,,,,,,,,,,,0354-2638136、0354-2719333,"=HYPERLINK(""http://www.sxjz.gov.cn/xwzx/tzgg/content_315200"")",晋中市政府门户网站,是
2020-01-28,山西省,晋中市,,医院总值班 15135412800　　18803548326,山西省晋中市汇通南路689号,榆次区人民政府网_,1,1,1,1,,1,1,1,,,,,总值班:15135412800  设备科:13834829249,"=HYPERLINK(""http://www.yuci.gov.cn/article_desc?article_id=10846.html"")",榆次区人民政府网,是
2020-01-28,山东省,青岛市,崂山区,青岛市崂山区民政局,崂山区政府大楼三楼一号,青岛市崂山区民政局关于动员慈善力量依法有序参与新型冠状病毒感染肺炎疫情防控工作的通知,1,,,1,,1,,1,,,,,张璐:13808976685  牛正超:18563975805,"=HYPERLINK(""http://www.laoshan.gov.cn/n206250/n18207792/n18207912/n18207913/n18207915/200128164957844508.html"")",无标题文档,是
2020-01-28,山东省,济宁市,,济宁市慈善总会,捐款,济宁市民政局 通知公告 济宁市慈善总会“抗击新型冠状病毒感染肺炎疫情”慈善募捐活动公告,1,1,1,1,,1,,1,,,,,张敏:13953752017  尤元斌:13173186277,"=HYPERLINK(""http://jnmz.jining.gov.cn/art/2020/1/28/art_9458_2441844.html"")",提示,是
2020-01-28,山东省,济宁市,,济宁市慈善总会,捐款,济宁市民政局 民政信息 济宁市慈善总会发布“抗击新型冠状病毒感染肺炎疫情”慈善募捐活动公告,1,1,1,1,,1,,1,,,,,张敏:13953752017  尤元斌:13173186277,"=HYPERLINK(""http://jnmz.jining.gov.cn/art/2020/1/30/art_9523_2442654.html"")",提示,是
2020-01-28,山东省,威海市,乳山市,乳山市慈善总会,乳山市慈善总会,乳山市关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠的公告,1,1,,1,1,1,,1,,,1,,0631-6663342、0631-6952999,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5678277"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
2020-01-28,山东省,威海市,,威海市慈善总会,文化中路85号民政局6楼603室,【重要通告】关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠的公告,1,1,,1,1,1,,1,,,1,,0631-5271777、0631-5301106、0631-5330333、0631-5809009、631-5271777,"=HYPERLINK(""http://www.whctp.gov.cn/art/2020/1/28/art_41728_2262018.html"")",火炬高技术产业开发区,是
2020-01-28,山东省,威海市,,威海市慈善总会,文化中路85号民政局6楼603室,威海市慈善总会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠的公告,1,1,,1,1,1,,1,,,1,,0631-5271777、0631-5301106、0631-5330333、0631-5809009、631-5271777,"=HYPERLINK(""http://mzj.weihai.gov.cn/art/2020/1/28/art_19398_2262027.html"")",威海市民政局,是
2020-01-28,山东省,威海市,,whdzw2012,文化中路85号民政局5楼502室,威海关于防控新型冠状病毒肺炎疫情接受社会捐赠的公告,1,1,,1,1,1,,1,,,1,,0631-5271777、0631-5301106、0631-5330333、0631-5809009,"=HYPERLINK(""http://weihai.dzwww.com/shxw/202001/t20200128_4817303.htm"")",大众网威海-大众网威海站_移动互联新媒体_立足威海服务大众_威海最受欢迎的网络新闻平台,否
2020-01-28,山东省,东营市,东营区,东营市慈善总会,东营市荣军医院办公楼一楼（东营市东营区南一路306号）,垦利区人民政府 通知公告 东营市慈善总会关于开展“抗击新型冠状病毒感染肺炎疫情”募捐倡议书,1,1,,1,,1,,1,,,,,0546-8333870,"=HYPERLINK(""http://www.kenli.gov.cn/art/2020/1/29/art_39604_8760550.html"")",垦利区人民政府,是
2020-01-28,安徽省,铜陵市,郊区,铜陵市郊区新时代文明实践中心,铜陵市郊区新时代文明实践中心,铜陵市郊区关于召集新型冠状病毒感染肺炎疫情防控志愿者的公告-公示公告-铜陵市人民政府,,,,1,,1,,,,,,,0562-2896882,"=HYPERLINK(""http://tljq.gov.cn/jqzx/gsgg/202001/t20200128_933430.html"")",铜陵市郊区人民政府,是
2020-01-28,安徽省,淮南市,,淮南市慈善协会,淮南市慈善协会（山南新区市财政局大楼1430室）,淮南市慈善协会关于接收社会捐赠的公告,,,,,,,,,,,,,张军:18955482103  张莉:13909641010,"=HYPERLINK(""http://mzj.huainan.gov.cn/xwzx/gzdt/551509561.html"")",淮南市民政局,是
2020-01-28,安徽省,安庆市,岳西县,姚刚到部分支行督导肺炎疫情防控工作,姚刚到部分支行督导肺炎疫情防控工作,岳西县医院接受社会捐赠公告,,,,,,,,,,,,,吴科长:18956988351  金科长:13956537028  刘科长:13955622626,"=HYPERLINK(""http://ahyx.gov.cn/html/news/sz/sz/2020/01/397862.html"")",,是
2020-01-28,安徽省,安庆市,岳西县,岳西县红十字会,岳西县天堂镇建设东路64号卫健委二楼,岳西县红十字会接受社会爱心捐赠公告,1,1,,1,1,1,,1,,,1,,王红霞:18956956968  桂蓉:13955696598,"=HYPERLINK(""http://ahyx.gov.cn/html/news/sz/sz/2020/01/397762.html"")",,是
2020-01-28,四川省,达州市,,达州市达川区新型冠状病毒感染的肺炎防治指挥部,达州市达川区达川大道三段551号,达州市达川区新型冠状病毒感染的肺炎防治指挥部 接受社会捐赠公告 - 政务公开 - 达川区人民政府网,1,,1,1,,,1,,1,,,,程鹏:13619064911  微信号:13619064911,"=HYPERLINK(""http://www.dachuan.gov.cn/show/2020/01/29/470123.html"")",达川区人民政府网,是
2020-01-28,四川省,绵阳市,江油市,江油市传染病医院,四川省江油市含增镇,公开接受社会捐赠的公告,1,1,,1,,,1,1,,,,,轩老师:15983655702  英老师:13219938709,"=HYPERLINK(""http://www.scjylnb.com/Article/253.html"")",江油市传染病医院（江油市老年病医院）,否
2020-01-28,四川省,眉山市,东坡区,东坡区红十字会,东坡区红十字会,东坡区红十字会接收社会捐赠的公告,1,1,,1,,1,,1,1,,,,柴老师:15884301581  沈老师:13679655156,"=HYPERLINK(""http://www.dp.gov.cn/info/1011/57213.htm"")",东坡区委区政府网,是
2020-01-28,四川省,成都市,,成都市中西医结合医院接受母婴保健专项技术服务评审市级抽查,成都市高新区万象北路18号，成都市中西医结合医院物资部,成都市中西医结合医院接受爱心捐赠公告,1,1,,1,,1,1,1,,,,,敖老师:18011390095  王老师:17711054455  彭老师:15308200513,"=HYPERLINK(""http://www.cdzxy.com/news_hos/show4835/"")",成都市中西医结合医院·成都市第一人民医院【官方网站】,否
2020-01-28,四川省,德阳市,绵竹市,绵竹市慈善会,绵竹市救灾物资储备仓库（绵竹市清凉路188号绵竹市社会福利院对面）,绵竹市慈善会关于抗击新型冠状病毒感染的肺炎疫情慈善募捐倡议书_通知公告_绵竹市人民政府门户网站-绵竹市人民政府公众信息网,,,,,,,,,,,,,邓先生:13908103688  龚女士:15181031942,"=HYPERLINK(""http://www.mz.gov.cn/index.php/cms/item-view-id-48310.shtml"")",绵竹市人民政府门户网站-绵竹市人民政府公众信息网,是
2020-01-28,内蒙古自治区,呼伦贝尔市,根河市,根河市红十字会,原市委大楼409捐赠接收联系人及电话王学坤0470-522899013604742517,根河市红十字会关于防控新型冠状病毒感染的肺炎疫情接收社会捐赠款物的公告,1,1,,1,1,1,,1,,1,1,,0470-5228990,"=HYPERLINK(""http://www.genhe.gov.cn/Item/42687.aspx"")",根河市人民政府网,是
2020-01-28,内蒙古自治区,兴安盟,,兴安盟新型冠状病毒肺炎疫情防控指挥部,兴安盟党政大楼805室,兴安盟新型冠状病毒肺炎疫情防控指挥部接受社会捐赠的公告,,,,1,1,1,,1,1,,,,0482-8266806,"=HYPERLINK(""http://www.aes.gov.cn/xam/index/_300518/3164041/index.html"")",阿尔山市人民政府-首页,是
2020-01-28,内蒙古自治区,乌海市,乌达区,防控工作指挥部,防控工作指挥部,乌海市新型冠状病毒感染肺炎 防控工作指挥部公告 - 乌达区人民政府,1,1,,1,1,1,,1,1,,,,王丽:18004737558  请致电:13904736151  玉）/:18004737558,"=HYPERLINK(""http://www.wuda.gov.cn/yqfk/25414.jhtml"")",乌达区人民政府,是
2020-01-28,内蒙古自治区,乌海市,,防控工作指挥部,防控工作指挥部,乌海市新型冠状病毒感染肺炎 防控工作指挥部公告第4号 -  政府公告 - 政府信息公开 - 政务,1,1,,1,1,1,,1,1,,,,王丽:18004737558  请致电:13904736151  玉）/:18004737558,"=HYPERLINK(""http://www.haibowan.gov.cn/information/hbwq46/msg22464233231.html"")",海勃湾区人民政府,是
2020-01-28,内蒙古自治区,乌兰察布市,商都县,商都县红十字会,进修大楼4楼红十字会办公室,商都县红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠款物的公告,1,1,,1,1,1,,1,1,,,,0474-6919679,"=HYPERLINK(""http://www.shangdu.gov.cn/Alone/Details/26999.html"")",商都县人民政府,是
2020-01-28,云南省,红河哈尼族彝族自治州,个旧市,红河州第三人民医院,个旧市金湖东路229号,红河州第三人民医院接受社会捐赠公告,1,1,,1,,1,1,1,1,,,,岳卫刚:18087307654,"=HYPERLINK(""http://www.hh3y.com/Infor/detail/id/1534.html"")",红河州第三人民医院,否
2020-01-28,云南省,楚雄彝族自治州,楚雄市,楚雄州红十字会,楚雄州红十字会（楚雄市茶花大道栗子园小区南）,楚雄州红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告,1,1,1,1,,1,1,1,,,1,,0878-6086165、0878-6086170,"=HYPERLINK(""http://www.cxz.gov.cn/info/1031/25304.htm"")",楚雄彝族自治州人民政府,是
2020-01-28,云南省,曲靖市,师宗县,师宗县红十字会,师宗县漾月街道康育路10号（师宗县红十字会办公室）,师宗县红十字会防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告,1,1,1,1,,1,1,1,,,,,0874-5756413,"=HYPERLINK(""http://www.ynsz.gov.cn/news/a/202001/0328995242.htm"")",师宗县人民政府门户网,是
2020-01-28,云南省,昆明市,,昆明医科大学第二附属医院,云南昆明滇缅大道374号,昆明医科大学第二附属医院接受社会捐赠公告,1,1,1,1,,1,1,1,,,,,0871-6340227,"=HYPERLINK(""http://www.jk-energy.com/Info/Info.aspx?InfoID=3709"")",北京pk拾计划|【VIP贵宾入口】,否
2020-01-28,云南省,文山壮族苗族自治州,富宁县,富宁县红十字会,富宁县红十字会办公室（县政务服务大厅右侧附楼三楼）,富宁县红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告,1,1,1,1,,1,1,1,,,1,,黄彩美:18908765914  王四辉:13887645699  李华蓉:13308767333  陆付芬:19995869267  肖薇:15187136157,"=HYPERLINK(""http://www.ynfn.gov.cn/Item/49658.aspx"")",网站首页-富宁县人民政府网站,是
